reviewId,reviewText,reviewDate,rating
20250806-00001,Map not updating,2025-08-06,3
20250806-00002,Bring back 10 minute delivery,2025-08-06,4
20250806-00003,Bring back 10 minute delivery,2025-08-06,3
20250806-00004,Offer didn't work,2025-08-06,2
20250806-00005,Abusive behaviour,2025-08-06,4
20250806-00006,Order was late by 40 mins,2025-08-06,1
20250806-00007,Driver took wrong route,2025-08-06,2
20250806-00008,Rotten salad,2025-08-06,2
20250806-00009,Discount not applied,2025-08-06,3
20250806-00010,Order was late by 40 mins,2025-08-06,1
20250806-00011,Rider no show,2025-08-06,2
20250806-00012,Food smelled bad,2025-08-06,2
20250806-00013,Burger arrived cold and soggy,2025-08-06,2
20250806-00014,Map not updating,2025-08-06,4
20250806-00015,Rider was rude,2025-08-06,2
20250806-00016,Money not refunded yet,2025-08-06,3
20250806-00017,GPS kept jumping,2025-08-06,3
20250806-00018,Discount not applied,2025-08-06,1
20250806-00019,Offer didn't work,2025-08-06,1
20250806-00020,GPS kept jumping,2025-08-06,3
20250806-00021,GPS kept jumping,2025-08-06,3
20250806-00022,Location inaccurate,2025-08-06,2
20250806-00023,Need 24x7 Instamart,2025-08-06,2
20250806-00024,Order was late by 40 mins,2025-08-06,2
20250806-00025,Cold pizza,2025-08-06,4
20250806-00026,Refund taking too long,2025-08-06,4
20250806-00027,Stale paratha,2025-08-06,3
20250806-00028,Need 24x7 Instamart,2025-08-06,2
20250806-00029,Refund taking too long,2025-08-06,2
20250806-00030,Location inaccurate,2025-08-06,2
20250806-00031,Instant bolt delivery was great,2025-08-06,3
20250806-00032,Abusive behaviour,2025-08-06,4
20250806-00033,App keeps crashing,2025-08-06,3
20250806-00034,Refund taking too long,2025-08-06,3
20250806-00035,Location inaccurate,2025-08-06,4
20250806-00036,Rider was rude,2025-08-06,2
20250806-00037,Abusive behaviour,2025-08-06,4
20250806-00038,App keeps crashing,2025-08-06,3
20250806-00039,Very impolite on call,2025-08-06,3
20250806-00040,Driver took wrong route,2025-08-06,4
20250806-00041,Force closes on checkout,2025-08-06,3
20250806-00042,Refund taking too long,2025-08-06,3
20250806-00043,Bring back 10 minute delivery,2025-08-06,1
20250806-00044,Reached very late,2025-08-06,3
20250806-00045,Need 24x7 Instamart,2025-08-06,4
20250806-00046,Promo code failed,2025-08-06,3
20250806-00047,Where is 10 min delivery?,2025-08-06,3
20250806-00048,Cold pizza,2025-08-06,2
20250806-00049,Reached very late,2025-08-06,3
