reviewId,reviewText,reviewDate,rating
20250811-00001,App keeps crashing,2025-08-11,2
20250811-00002,Force closes on checkout,2025-08-11,4
20250811-00003,App keeps crashing,2025-08-11,2
20250811-00004,Very impolite on call,2025-08-11,4
20250811-00005,Map not updating,2025-08-11,3
20250811-00006,Rider no show,2025-08-11,4
20250811-00007,Coupon not working,2025-08-11,2
20250811-00008,Reached very late,2025-08-11,3
20250811-00009,Cold pizza,2025-08-11,1
20250811-00010,Rider was rude,2025-08-11,4
20250811-00011,App hangs on payment,2025-08-11,1
20250811-00012,Force closes on checkout,2025-08-11,1
20250811-00013,Refund pending for a week,2025-08-11,2
20250811-00014,App keeps crashing,2025-08-11,1
20250811-00015,Rider was rude,2025-08-11,3
20250811-00016,Offer didn't work,2025-08-11,4
20250811-00017,Map pin wrong,2025-08-11,5
20250811-00018,Delivery stuck on the map,2025-08-11,1
20250811-00019,Stale paratha,2025-08-11,4
20250811-00020,Refund taking too long,2025-08-11,1
20250811-00021,Burger arrived cold and soggy,2025-08-11,3
20250811-00022,Rider no show,2025-08-11,3
20250811-00023,Reached very late,2025-08-11,4
20250811-00024,Delivery stuck on the map,2025-08-11,3
20250811-00025,Stale paratha,2025-08-11,3
20250811-00026,Driver took wrong route,2025-08-11,2
20250811-00027,Cold pizza,2025-08-11,2
20250811-00028,Order was late by 40 mins,2025-08-11,1
20250811-00029,Stale paratha,2025-08-11,2
20250811-00030,Money not refunded yet,2025-08-11,4
20250811-00031,Driver took wrong route,2025-08-11,3
20250811-00032,Rider no show,2025-08-11,3
20250811-00033,Driver took wrong route,2025-08-11,2
20250811-00034,Burger arrived cold and soggy,2025-08-11,1
20250811-00035,App keeps crashing,2025-08-11,3
20250811-00036,Food smelled bad,2025-08-11,2
20250811-00037,GPS kept jumping,2025-08-11,2
20250811-00038,App hangs on payment,2025-08-11,4
20250811-00039,Night delivery please,2025-08-11,3
20250811-00040,Coupon not working,2025-08-11,4
20250811-00041,Money not refunded yet,2025-08-11,4
20250811-00042,Need 24x7 Instamart,2025-08-11,5
20250811-00043,Refund pending for a week,2025-08-11,4
20250811-00044,Refund pending for a week,2025-08-11,1
20250811-00045,Offer didn't work,2025-08-11,4
20250811-00046,Very impolite on call,2025-08-11,4
20250811-00047,Misbehaved at the door,2025-08-11,2
20250811-00048,Driver took wrong route,2025-08-11,2
20250811-00049,Map not updating,2025-08-11,3
20250811-00050,Coupon not working,2025-08-11,3
20250811-00051,Misbehaved at the door,2025-08-11,2
20250811-00052,Location inaccurate,2025-08-11,5
20250811-00053,Refund taking too long,2025-08-11,1
20250811-00054,Offer didn't work,2025-08-11,2
20250811-00055,Rider no show,2025-08-11,1
20250811-00056,GPS kept jumping,2025-08-11,5
20250811-00057,Stale paratha,2025-08-11,3
20250811-00058,Delivery stuck on the map,2025-08-11,4
20250811-00059,Location inaccurate,2025-08-11,3
20250811-00060,App hangs on payment,2025-08-11,1
20250811-00061,Very impolite on call,2025-08-11,2
20250811-00062,Refund taking too long,2025-08-11,3
20250811-00063,Very impolite on call,2025-08-11,4
20250811-00064,Rider no show,2025-08-11,3
20250811-00065,Force closes on checkout,2025-08-11,4
20250811-00066,Stale paratha,2025-08-11,3
20250811-00067,Promo code failed,2025-08-11,4
20250811-00068,Abusive behaviour,2025-08-11,5
20250811-00069,Promo code failed,2025-08-11,4
20250811-00070,Night delivery please,2025-08-11,2
20250811-00071,App keeps crashing,2025-08-11,1
20250811-00072,Abusive behaviour,2025-08-11,4
20250811-00073,Rider was rude,2025-08-11,2
20250811-00074,App hangs on payment,2025-08-11,4
20250811-00075,Refund pending for a week,2025-08-11,2
20250811-00076,Rider no show,2025-08-11,3
20250811-00077,Where is 10 min delivery?,2025-08-11,3
20250811-00078,Refund taking too long,2025-08-11,3
20250811-00079,Discount not applied,2025-08-11,5
20250811-00080,Rider no show,2025-08-11,1
20250811-00081,Night delivery please,2025-08-11,3
20250811-00082,Coupon not working,2025-08-11,3
20250811-00083,Offer didn't work,2025-08-11,3
20250811-00084,Very impolite on call,2025-08-11,4
20250811-00085,Night delivery please,2025-08-11,4
20250811-00086,Order was late by 40 mins,2025-08-11,2
20250811-00087,Offer didn't work,2025-08-11,3
20250811-00088,Instant bolt delivery was great,2025-08-11,5
20250811-00089,GPS kept jumping,2025-08-11,5
20250811-00090,Reached very late,2025-08-11,2
20250811-00091,Rider was rude,2025-08-11,3
20250811-00092,GPS kept jumping,2025-08-11,3
20250811-00093,Map not updating,2025-08-11,3
20250811-00094,Reached very late,2025-08-11,4
20250811-00095,Driver took wrong route,2025-08-11,2
20250811-00096,Stale paratha,2025-08-11,4
20250811-00097,Refund pending for a week,2025-08-11,5
20250811-00098,Reached very late,2025-08-11,2
20250811-00099,GPS kept jumping,2025-08-11,2
20250811-00100,Delivery stuck on the map,2025-08-11,2
20250811-00101,Offer didn't work,2025-08-11,3
20250811-00102,Stale paratha,2025-08-11,2
20250811-00103,Money not refunded yet,2025-08-11,3
20250811-00104,Instant bolt delivery was great,2025-08-11,2
20250811-00105,Burger arrived cold and soggy,2025-08-11,2
20250811-00106,Rotten salad,2025-08-11,3
20250811-00107,Abusive behaviour,2025-08-11,2
20250811-00108,Location inaccurate,2025-08-11,2
20250811-00109,Burger arrived cold and soggy,2025-08-11,3
20250811-00110,Money not refunded yet,2025-08-11,4
20250811-00111,Location inaccurate,2025-08-11,1
20250811-00112,Rotten salad,2025-08-11,4
20250811-00113,GPS kept jumping,2025-08-11,4
20250811-00114,Stale paratha,2025-08-11,1
20250811-00115,Order was late by 40 mins,2025-08-11,2
20250811-00116,App keeps crashing,2025-08-11,5
20250811-00117,Cold pizza,2025-08-11,2
20250811-00118,Abusive behaviour,2025-08-11,4
20250811-00119,Stale paratha,2025-08-11,3
20250811-00120,Rider no show,2025-08-11,3
20250811-00121,Discount not applied,2025-08-11,1
20250811-00122,Bring back 10 minute delivery,2025-08-11,2
20250811-00123,Rider no show,2025-08-11,1
20250811-00124,Need 24x7 Instamart,2025-08-11,1
20250811-00125,Order was late by 40 mins,2025-08-11,2
20250811-00126,Location inaccurate,2025-08-11,3
20250811-00127,Refund pending for a week,2025-08-11,3
20250811-00128,Rider no show,2025-08-11,4
20250811-00129,Night delivery please,2025-08-11,3
20250811-00130,Money not refunded yet,2025-08-11,2
20250811-00131,GPS kept jumping,2025-08-11,2
20250811-00132,Refund pending for a week,2025-08-11,3
20250811-00133,Stale paratha,2025-08-11,4
20250811-00134,Promo code failed,2025-08-11,3
20250811-00135,Refund pending for a week,2025-08-11,1
20250811-00136,Map pin wrong,2025-08-11,3
20250811-00137,Night delivery please,2025-08-11,1
20250811-00138,Driver took wrong route,2025-08-11,1
20250811-00139,Coupon not working,2025-08-11,3
20250811-00140,Rider no show,2025-08-11,2
20250811-00141,Money not refunded yet,2025-08-11,3
20250811-00142,Rider was rude,2025-08-11,3
20250811-00143,GPS kept jumping,2025-08-11,1
20250811-00144,Stale paratha,2025-08-11,2
20250811-00145,Bring back 10 minute delivery,2025-08-11,5
20250811-00146,Offer didn't work,2025-08-11,3
20250811-00147,Reached very late,2025-08-11,3
20250811-00148,Please keep Instamart open all night,2025-08-11,1
20250811-00149,Please keep Instamart open all night,2025-08-11,4
20250811-00150,Location inaccurate,2025-08-11,5
20250811-00151,Rotten salad,2025-08-11,2
20250811-00152,Order was late by 40 mins,2025-08-11,1
20250811-00153,Promo code failed,2025-08-11,4
20250811-00154,Reached very late,2025-08-11,2
20250811-00155,Rider no show,2025-08-11,2
20250811-00156,Misbehaved at the door,2025-08-11,2
20250811-00157,Coupon not working,2025-08-11,3
20250811-00158,Coupon not working,2025-08-11,3
20250811-00159,Force closes on checkout,2025-08-11,4
20250811-00160,Stale paratha,2025-08-11,2
20250811-00161,Rider was rude,2025-08-11,3
20250811-00162,Bring back 10 minute delivery,2025-08-11,2
20250811-00163,Money not refunded yet,2025-08-11,1
20250811-00164,Refund taking too long,2025-08-11,3
20250811-00165,Delivery stuck on the map,2025-08-11,4
20250811-00166,Location inaccurate,2025-08-11,4
20250811-00167,Rotten salad,2025-08-11,1
20250811-00168,Refund taking too long,2025-08-11,2
20250811-00169,Driver took wrong route,2025-08-11,2
20250811-00170,Where is 10 min delivery?,2025-08-11,3
20250811-00171,Rotten salad,2025-08-11,2
20250811-00172,Refund taking too long,2025-08-11,3
20250811-00173,Where is 10 min delivery?,2025-08-11,2
20250811-00174,Very impolite on call,2025-08-11,4
20250811-00175,App keeps crashing,2025-08-11,3
20250811-00176,Rider no show,2025-08-11,4
20250811-00177,Promo code failed,2025-08-11,4
20250811-00178,Abusive behaviour,2025-08-11,2
20250811-00179,Burger arrived cold and soggy,2025-08-11,3
20250811-00180,Delivery stuck on the map,2025-08-11,3
20250811-00181,Food smelled bad,2025-08-11,3
20250811-00182,Driver took wrong route,2025-08-11,2
20250811-00183,Where is 10 min delivery?,2025-08-11,5
20250811-00184,Promo code failed,2025-08-11,3
20250811-00185,Driver took wrong route,2025-08-11,3
20250811-00186,Refund pending for a week,2025-08-11,1
20250811-00187,Refund taking too long,2025-08-11,3
20250811-00188,Abusive behaviour,2025-08-11,3
20250811-00189,Burger arrived cold and soggy,2025-08-11,5
20250811-00190,Rider was rude,2025-08-11,2
20250811-00191,Rider no show,2025-08-11,2
