reviewId,reviewText,reviewDate,rating
20250825-00001,Very impolite on call,2025-08-25,2
20250825-00002,Rider no show,2025-08-25,3
20250825-00003,Please keep Instamart open all night,2025-08-25,2
20250825-00004,Stale paratha,2025-08-25,3
20250825-00005,Rider no show,2025-08-25,2
20250825-00006,Location inaccurate,2025-08-25,3
20250825-00007,Money not refunded yet,2025-08-25,3
20250825-00008,App keeps crashing,2025-08-25,4
20250825-00009,GPS kept jumping,2025-08-25,2
20250825-00010,Map pin wrong,2025-08-25,1
20250825-00011,App hangs on payment,2025-08-25,3
20250825-00012,Driver took wrong route,2025-08-25,4
20250825-00013,Burger arrived cold and soggy,2025-08-25,3
20250825-00014,Delivery stuck on the map,2025-08-25,2
20250825-00015,Location inaccurate,2025-08-25,1
20250825-00016,App keeps crashing,2025-08-25,2
20250825-00017,Misbehaved at the door,2025-08-25,2
20250825-00018,Night delivery please,2025-08-25,3
20250825-00019,Driver took wrong route,2025-08-25,2
20250825-00020,Rider no show,2025-08-25,2
20250825-00021,Delivery stuck on the map,2025-08-25,2
20250825-00022,Promo code failed,2025-08-25,2
20250825-00023,Force closes on checkout,2025-08-25,2
20250825-00024,Rider no show,2025-08-25,2
20250825-00025,Night delivery please,2025-08-25,3
20250825-00026,Location inaccurate,2025-08-25,3
20250825-00027,Very impolite on call,2025-08-25,2
20250825-00028,Money not refunded yet,2025-08-25,2
20250825-00029,Stale paratha,2025-08-25,2
20250825-00030,App keeps crashing,2025-08-25,4
20250825-00031,GPS kept jumping,2025-08-25,4
20250825-00032,Driver took wrong route,2025-08-25,2
20250825-00033,Please keep Instamart open all night,2025-08-25,4
20250825-00034,Driver took wrong route,2025-08-25,3
20250825-00035,Discount not applied,2025-08-25,2
20250825-00036,Force closes on checkout,2025-08-25,3
20250825-00037,Refund pending for a week,2025-08-25,2
20250825-00038,Rider was rude,2025-08-25,2
20250825-00039,Driver took wrong route,2025-08-25,2
20250825-00040,Where is 10 min delivery?,2025-08-25,2
20250825-00041,Delivery stuck on the map,2025-08-25,3
20250825-00042,Refund pending for a week,2025-08-25,2
20250825-00043,Rotten salad,2025-08-25,1
20250825-00044,Money not refunded yet,2025-08-25,4
20250825-00045,Delivery stuck on the map,2025-08-25,4
