reviewId,reviewText,reviewDate,rating
20250731-00001,Delivery stuck on the map,2025-07-31,2
20250731-00002,Force closes on checkout,2025-07-31,3
20250731-00003,Refund taking too long,2025-07-31,2
20250731-00004,Force closes on checkout,2025-07-31,4
20250731-00005,Map pin wrong,2025-07-31,4
20250731-00006,Night delivery please,2025-07-31,2
20250731-00007,Reached very late,2025-07-31,3
20250731-00008,Map pin wrong,2025-07-31,4
20250731-00009,Delivery stuck on the map,2025-07-31,3
20250731-00010,Night delivery please,2025-07-31,3
20250731-00011,App hangs on payment,2025-07-31,2
20250731-00012,Promo code failed,2025-07-31,2
20250731-00013,Refund taking too long,2025-07-31,3
20250731-00014,Force closes on checkout,2025-07-31,2
20250731-00015,App keeps crashing,2025-07-31,1
20250731-00016,Delivery stuck on the map,2025-07-31,3
20250731-00017,Abusive behaviour,2025-07-31,1
20250731-00018,Night delivery please,2025-07-31,5
20250731-00019,App hangs on payment,2025-07-31,3
20250731-00020,Burger arrived cold and soggy,2025-07-31,3
20250731-00021,Money not refunded yet,2025-07-31,2
20250731-00022,Reached very late,2025-07-31,3
20250731-00023,App keeps crashing,2025-07-31,3
20250731-00024,Please keep Instamart open all night,2025-07-31,2
20250731-00025,Night delivery please,2025-07-31,4
20250731-00026,Very impolite on call,2025-07-31,3
20250731-00027,Force closes on checkout,2025-07-31,4
20250731-00028,Misbehaved at the door,2025-07-31,2
20250731-00029,Rider no show,2025-07-31,4
20250731-00030,Rotten salad,2025-07-31,2
20250731-00031,Rider was rude,2025-07-31,3
20250731-00032,Map not updating,2025-07-31,3
20250731-00033,Abusive behaviour,2025-07-31,3
20250731-00034,GPS kept jumping,2025-07-31,3
20250731-00035,Map not updating,2025-07-31,3
20250731-00036,App keeps crashing,2025-07-31,4
20250731-00037,Refund taking too long,2025-07-31,4
20250731-00038,Discount not applied,2025-07-31,2
20250731-00039,Offer didn't work,2025-07-31,4
20250731-00040,Instant bolt delivery was great,2025-07-31,5
20250731-00041,Discount not applied,2025-07-31,4
20250731-00042,Rider no show,2025-07-31,3
20250731-00043,App hangs on payment,2025-07-31,3
20250731-00044,App hangs on payment,2025-07-31,4
20250731-00045,App keeps crashing,2025-07-31,3
20250731-00046,Offer didn't work,2025-07-31,1
20250731-00047,Please keep Instamart open all night,2025-07-31,2
20250731-00048,Map not updating,2025-07-31,3
20250731-00049,Misbehaved at the door,2025-07-31,5
20250731-00050,Night delivery please,2025-07-31,2
20250731-00051,Delivery stuck on the map,2025-07-31,4
20250731-00052,Abusive behaviour,2025-07-31,3
20250731-00053,Rider was rude,2025-07-31,2
20250731-00054,Need 24x7 Instamart,2025-07-31,1
20250731-00055,Promo code failed,2025-07-31,4
20250731-00056,Reached very late,2025-07-31,4
20250731-00057,Very impolite on call,2025-07-31,3
20250731-00058,Promo code failed,2025-07-31,3
20250731-00059,Cold pizza,2025-07-31,3
20250731-00060,Order was late by 40 mins,2025-07-31,2
20250731-00061,Food smelled bad,2025-07-31,2
20250731-00062,Reached very late,2025-07-31,2
20250731-00063,Rider no show,2025-07-31,2
20250731-00064,Force closes on checkout,2025-07-31,2
20250731-00065,Driver took wrong route,2025-07-31,3
20250731-00066,Driver took wrong route,2025-07-31,3
20250731-00067,Where is 10 min delivery?,2025-07-31,5
20250731-00068,Delivery stuck on the map,2025-07-31,3
20250731-00069,Money not refunded yet,2025-07-31,1
20250731-00070,Burger arrived cold and soggy,2025-07-31,1
20250731-00071,Driver took wrong route,2025-07-31,3
20250731-00072,Driver took wrong route,2025-07-31,3
20250731-00073,Rider no show,2025-07-31,2
20250731-00074,Reached very late,2025-07-31,3
20250731-00075,Coupon not working,2025-07-31,1
20250731-00076,Night delivery please,2025-07-31,2
20250731-00077,App hangs on payment,2025-07-31,2
20250731-00078,Rider no show,2025-07-31,4
