reviewId,reviewText,reviewDate,rating
20250820-00001,Map pin wrong,2025-08-20,2
20250820-00002,Abusive behaviour,2025-08-20,3
20250820-00003,Money not refunded yet,2025-08-20,4
20250820-00004,Rider no show,2025-08-20,4
20250820-00005,Coupon not working,2025-08-20,5
20250820-00006,Cold pizza,2025-08-20,1
20250820-00007,Bring back 10 minute delivery,2025-08-20,2
20250820-00008,Food smelled bad,2025-08-20,1
20250820-00009,Promo code failed,2025-08-20,2
20250820-00010,Coupon not working,2025-08-20,1
20250820-00011,Map not updating,2025-08-20,3
20250820-00012,Where is 10 min delivery?,2025-08-20,3
20250820-00013,Coupon not working,2025-08-20,2
20250820-00014,Reached very late,2025-08-20,3
20250820-00015,Order was late by 40 mins,2025-08-20,4
20250820-00016,Order was late by 40 mins,2025-08-20,4
20250820-00017,Force closes on checkout,2025-08-20,3
20250820-00018,Promo code failed,2025-08-20,2
20250820-00019,App hangs on payment,2025-08-20,3
20250820-00020,Food smelled bad,2025-08-20,3
20250820-00021,Delivery stuck on the map,2025-08-20,2
20250820-00022,Night delivery please,2025-08-20,4
20250820-00023,Driver took wrong route,2025-08-20,2
20250820-00024,Burger arrived cold and soggy,2025-08-20,3
20250820-00025,Cold pizza,2025-08-20,5
20250820-00026,Order was late by 40 mins,2025-08-20,5
20250820-00027,Coupon not working,2025-08-20,3
20250820-00028,Order was late by 40 mins,2025-08-20,3
20250820-00029,Refund pending for a week,2025-08-20,3
20250820-00030,Promo code failed,2025-08-20,3
20250820-00031,Coupon not working,2025-08-20,2
20250820-00032,GPS kept jumping,2025-08-20,3
20250820-00033,Very impolite on call,2025-08-20,1
20250820-00034,Delivery stuck on the map,2025-08-20,1
20250820-00035,Rotten salad,2025-08-20,2
20250820-00036,Order was late by 40 mins,2025-08-20,3
20250820-00037,Refund taking too long,2025-08-20,3
20250820-00038,Bring back 10 minute delivery,2025-08-20,3
20250820-00039,Very impolite on call,2025-08-20,3
20250820-00040,App hangs on payment,2025-08-20,3
20250820-00041,Order was late by 40 mins,2025-08-20,1
20250820-00042,Refund taking too long,2025-08-20,3
20250820-00043,Discount not applied,2025-08-20,3
20250820-00044,Refund pending for a week,2025-08-20,2
20250820-00045,Discount not applied,2025-08-20,3
20250820-00046,Location inaccurate,2025-08-20,4
20250820-00047,Money not refunded yet,2025-08-20,2
20250820-00048,Location inaccurate,2025-08-20,3
20250820-00049,Rider no show,2025-08-20,3
20250820-00050,Instant bolt delivery was great,2025-08-20,2
20250820-00051,App hangs on payment,2025-08-20,1
20250820-00052,Reached very late,2025-08-20,3
20250820-00053,Burger arrived cold and soggy,2025-08-20,5
20250820-00054,Map not updating,2025-08-20,4
20250820-00055,Food smelled bad,2025-08-20,2
20250820-00056,Rider no show,2025-08-20,2
20250820-00057,Money not refunded yet,2025-08-20,3
20250820-00058,Promo code failed,2025-08-20,4
20250820-00059,Refund taking too long,2025-08-20,2
20250820-00060,Very impolite on call,2025-08-20,4
20250820-00061,Force closes on checkout,2025-08-20,3
20250820-00062,Order was late by 40 mins,2025-08-20,3
20250820-00063,App keeps crashing,2025-08-20,2
20250820-00064,Map pin wrong,2025-08-20,2
20250820-00065,Very impolite on call,2025-08-20,3
20250820-00066,Reached very late,2025-08-20,3
20250820-00067,Night delivery please,2025-08-20,2
20250820-00068,Reached very late,2025-08-20,2
20250820-00069,Reached very late,2025-08-20,1
20250820-00070,Map pin wrong,2025-08-20,3
20250820-00071,Driver took wrong route,2025-08-20,2
20250820-00072,Refund taking too long,2025-08-20,4
20250820-00073,GPS kept jumping,2025-08-20,2
20250820-00074,Misbehaved at the door,2025-08-20,3
20250820-00075,App hangs on payment,2025-08-20,3
20250820-00076,Coupon not working,2025-08-20,3
20250820-00077,Reached very late,2025-08-20,3
20250820-00078,Instant bolt delivery was great,2025-08-20,2
20250820-00079,Abusive behaviour,2025-08-20,4
20250820-00080,Map pin wrong,2025-08-20,4
20250820-00081,Where is 10 min delivery?,2025-08-20,3
20250820-00082,Force closes on checkout,2025-08-20,3
20250820-00083,Coupon not working,2025-08-20,2
20250820-00084,Rider was rude,2025-08-20,3
20250820-00085,Rotten salad,2025-08-20,2
20250820-00086,Rider was rude,2025-08-20,3
20250820-00087,Misbehaved at the door,2025-08-20,2
20250820-00088,Please keep Instamart open all night,2025-08-20,2
20250820-00089,Money not refunded yet,2025-08-20,5
20250820-00090,Money not refunded yet,2025-08-20,3
20250820-00091,Order was late by 40 mins,2025-08-20,4
20250820-00092,Rider no show,2025-08-20,1
20250820-00093,Cold pizza,2025-08-20,2
20250820-00094,Offer didn't work,2025-08-20,2
20250820-00095,Very impolite on call,2025-08-20,3
20250820-00096,Cold pizza,2025-08-20,3
20250820-00097,Please keep Instamart open all night,2025-08-20,3
20250820-00098,GPS kept jumping,2025-08-20,3
20250820-00099,Food smelled bad,2025-08-20,4
20250820-00100,Refund pending for a week,2025-08-20,2
20250820-00101,Very impolite on call,2025-08-20,1
20250820-00102,Reached very late,2025-08-20,3
20250820-00103,Rotten salad,2025-08-20,2
20250820-00104,Discount not applied,2025-08-20,1
20250820-00105,Rider no show,2025-08-20,1
20250820-00106,Burger arrived cold and soggy,2025-08-20,3
20250820-00107,Very impolite on call,2025-08-20,3
20250820-00108,Instant bolt delivery was great,2025-08-20,3
20250820-00109,Abusive behaviour,2025-08-20,1
20250820-00110,Misbehaved at the door,2025-08-20,3
20250820-00111,Refund taking too long,2025-08-20,3
20250820-00112,Delivery stuck on the map,2025-08-20,3
20250820-00113,Map not updating,2025-08-20,2
20250820-00114,Rider no show,2025-08-20,3
20250820-00115,Order was late by 40 mins,2025-08-20,2
20250820-00116,Promo code failed,2025-08-20,3
20250820-00117,Very impolite on call,2025-08-20,3
20250820-00118,GPS kept jumping,2025-08-20,3
20250820-00119,Food smelled bad,2025-08-20,3
20250820-00120,Very impolite on call,2025-08-20,3
20250820-00121,Offer didn't work,2025-08-20,1
20250820-00122,Please keep Instamart open all night,2025-08-20,3
20250820-00123,Rider was rude,2025-08-20,2
20250820-00124,Offer didn't work,2025-08-20,1
20250820-00125,Force closes on checkout,2025-08-20,2
20250820-00126,Night delivery please,2025-08-20,4
20250820-00127,Delivery stuck on the map,2025-08-20,2
20250820-00128,Location inaccurate,2025-08-20,2
20250820-00129,Bring back 10 minute delivery,2025-08-20,2
20250820-00130,Rider no show,2025-08-20,2
20250820-00131,Reached very late,2025-08-20,3
20250820-00132,Map not updating,2025-08-20,2
20250820-00133,Force closes on checkout,2025-08-20,2
20250820-00134,Refund pending for a week,2025-08-20,4
20250820-00135,Burger arrived cold and soggy,2025-08-20,2
20250820-00136,Discount not applied,2025-08-20,3
20250820-00137,Abusive behaviour,2025-08-20,1
20250820-00138,Stale paratha,2025-08-20,5
20250820-00139,Night delivery please,2025-08-20,5
20250820-00140,App keeps crashing,2025-08-20,3
20250820-00141,Very impolite on call,2025-08-20,3
20250820-00142,Driver took wrong route,2025-08-20,3
20250820-00143,Coupon not working,2025-08-20,3
20250820-00144,Rotten salad,2025-08-20,3
20250820-00145,Order was late by 40 mins,2025-08-20,4
20250820-00146,Driver took wrong route,2025-08-20,4
20250820-00147,Refund pending for a week,2025-08-20,2
20250820-00148,Misbehaved at the door,2025-08-20,3
20250820-00149,GPS kept jumping,2025-08-20,2
20250820-00150,Where is 10 min delivery?,2025-08-20,4
20250820-00151,Rotten salad,2025-08-20,3
20250820-00152,Driver took wrong route,2025-08-20,1
20250820-00153,Please keep Instamart open all night,2025-08-20,2
20250820-00154,Refund taking too long,2025-08-20,2
20250820-00155,Refund taking too long,2025-08-20,2
20250820-00156,Force closes on checkout,2025-08-20,4
20250820-00157,Very impolite on call,2025-08-20,2
20250820-00158,Please keep Instamart open all night,2025-08-20,4
20250820-00159,Rider no show,2025-08-20,2
20250820-00160,App keeps crashing,2025-08-20,1
20250820-00161,Very impolite on call,2025-08-20,3
20250820-00162,Abusive behaviour,2025-08-20,3
20250820-00163,Reached very late,2025-08-20,2
20250820-00164,Money not refunded yet,2025-08-20,4
20250820-00165,Refund pending for a week,2025-08-20,1
20250820-00166,Rotten salad,2025-08-20,2
20250820-00167,Burger arrived cold and soggy,2025-08-20,4
20250820-00168,GPS kept jumping,2025-08-20,2
20250820-00169,Where is 10 min delivery?,2025-08-20,2
20250820-00170,App keeps crashing,2025-08-20,2
20250820-00171,Bring back 10 minute delivery,2025-08-20,4
20250820-00172,Reached very late,2025-08-20,2
20250820-00173,Cold pizza,2025-08-20,2
20250820-00174,Discount not applied,2025-08-20,2
20250820-00175,Rider was rude,2025-08-20,3
20250820-00176,Driver took wrong route,2025-08-20,3
20250820-00177,Driver took wrong route,2025-08-20,4
20250820-00178,Force closes on checkout,2025-08-20,3
20250820-00179,Force closes on checkout,2025-08-20,3
20250820-00180,Refund taking too long,2025-08-20,3
20250820-00181,Driver took wrong route,2025-08-20,3
20250820-00182,Location inaccurate,2025-08-20,3
20250820-00183,Discount not applied,2025-08-20,3
20250820-00184,Driver took wrong route,2025-08-20,3
20250820-00185,Please keep Instamart open all night,2025-08-20,2
20250820-00186,Money not refunded yet,2025-08-20,5
20250820-00187,Location inaccurate,2025-08-20,4
20250820-00188,App keeps crashing,2025-08-20,3
20250820-00189,App hangs on payment,2025-08-20,2
20250820-00190,Need 24x7 Instamart,2025-08-20,2
20250820-00191,Order was late by 40 mins,2025-08-20,1
20250820-00192,Rotten salad,2025-08-20,3
20250820-00193,Force closes on checkout,2025-08-20,2
20250820-00194,Driver took wrong route,2025-08-20,4
20250820-00195,Reached very late,2025-08-20,1
20250820-00196,Abusive behaviour,2025-08-20,5
20250820-00197,Delivery stuck on the map,2025-08-20,4
20250820-00198,Discount not applied,2025-08-20,3
20250820-00199,Offer didn't work,2025-08-20,3
20250820-00200,Need 24x7 Instamart,2025-08-20,2
20250820-00201,Abusive behaviour,2025-08-20,5
20250820-00202,Force closes on checkout,2025-08-20,3
20250820-00203,Burger arrived cold and soggy,2025-08-20,3
20250820-00204,Driver took wrong route,2025-08-20,3
20250820-00205,Please keep Instamart open all night,2025-08-20,3
20250820-00206,Order was late by 40 mins,2025-08-20,2
20250820-00207,Coupon not working,2025-08-20,5
20250820-00208,Order was late by 40 mins,2025-08-20,3
20250820-00209,Refund taking too long,2025-08-20,3
20250820-00210,Location inaccurate,2025-08-20,3
