reviewId,reviewText,reviewDate,rating
20250809-00001,Location inaccurate,2025-08-09,3
20250809-00002,Driver took wrong route,2025-08-09,3
20250809-00003,Cold pizza,2025-08-09,1
20250809-00004,Burger arrived cold and soggy,2025-08-09,2
20250809-00005,Stale paratha,2025-08-09,3
20250809-00006,Please keep Instamart open all night,2025-08-09,1
20250809-00007,Promo code failed,2025-08-09,2
20250809-00008,Cold pizza,2025-08-09,4
20250809-00009,Refund taking too long,2025-08-09,3
20250809-00010,Money not refunded yet,2025-08-09,4
20250809-00011,Very impolite on call,2025-08-09,3
20250809-00012,Money not refunded yet,2025-08-09,5
20250809-00013,Bring back 10 minute delivery,2025-08-09,2
20250809-00014,Stale paratha,2025-08-09,3
20250809-00015,Money not refunded yet,2025-08-09,4
20250809-00016,Refund taking too long,2025-08-09,4
20250809-00017,Refund taking too long,2025-08-09,2
20250809-00018,Food smelled bad,2025-08-09,2
20250809-00019,Need 24x7 Instamart,2025-08-09,3
20250809-00020,Delivery stuck on the map,2025-08-09,3
20250809-00021,Offer didn't work,2025-08-09,3
20250809-00022,Reached very late,2025-08-09,3
20250809-00023,Force closes on checkout,2025-08-09,4
20250809-00024,Discount not applied,2025-08-09,2
20250809-00025,Driver took wrong route,2025-08-09,1
20250809-00026,Refund pending for a week,2025-08-09,1
20250809-00027,Location inaccurate,2025-08-09,4
20250809-00028,Refund taking too long,2025-08-09,4
20250809-00029,Food smelled bad,2025-08-09,4
20250809-00030,Please keep Instamart open all night,2025-08-09,2
20250809-00031,App keeps crashing,2025-08-09,3
20250809-00032,Cold pizza,2025-08-09,1
20250809-00033,Driver took wrong route,2025-08-09,3
20250809-00034,Very impolite on call,2025-08-09,2
20250809-00035,Burger arrived cold and soggy,2025-08-09,2
20250809-00036,Promo code failed,2025-08-09,3
20250809-00037,Rotten salad,2025-08-09,4
20250809-00038,Stale paratha,2025-08-09,4
20250809-00039,Reached very late,2025-08-09,1
20250809-00040,Map pin wrong,2025-08-09,4
20250809-00041,App hangs on payment,2025-08-09,4
20250809-00042,Misbehaved at the door,2025-08-09,3
20250809-00043,Instant bolt delivery was great,2025-08-09,2
20250809-00044,Map not updating,2025-08-09,2
20250809-00045,Reached very late,2025-08-09,3
20250809-00046,App hangs on payment,2025-08-09,4
20250809-00047,Delivery stuck on the map,2025-08-09,3
20250809-00048,Refund pending for a week,2025-08-09,4
20250809-00049,Very impolite on call,2025-08-09,4
20250809-00050,Abusive behaviour,2025-08-09,2
20250809-00051,Rotten salad,2025-08-09,3
20250809-00052,GPS kept jumping,2025-08-09,2
20250809-00053,Rider was rude,2025-08-09,5
20250809-00054,Map not updating,2025-08-09,3
20250809-00055,Burger arrived cold and soggy,2025-08-09,2
20250809-00056,Rider no show,2025-08-09,2
20250809-00057,Reached very late,2025-08-09,3
20250809-00058,Rotten salad,2025-08-09,3
20250809-00059,Please keep Instamart open all night,2025-08-09,2
20250809-00060,Refund taking too long,2025-08-09,2
20250809-00061,Abusive behaviour,2025-08-09,3
20250809-00062,Instant bolt delivery was great,2025-08-09,2
20250809-00063,Bring back 10 minute delivery,2025-08-09,3
20250809-00064,Coupon not working,2025-08-09,4
20250809-00065,Rider no show,2025-08-09,3
