reviewId,reviewText,reviewDate,rating
20250805-00001,Rider was rude,2025-08-05,2
20250805-00002,Discount not applied,2025-08-05,2
20250805-00003,Reached very late,2025-08-05,4
20250805-00004,Map not updating,2025-08-05,2
20250805-00005,Coupon not working,2025-08-05,3
20250805-00006,Need 24x7 Instamart,2025-08-05,2
20250805-00007,Map pin wrong,2025-08-05,4
20250805-00008,Where is 10 min delivery?,2025-08-05,2
20250805-00009,Discount not applied,2025-08-05,1
20250805-00010,Misbehaved at the door,2025-08-05,2
20250805-00011,Burger arrived cold and soggy,2025-08-05,3
20250805-00012,Force closes on checkout,2025-08-05,3
20250805-00013,Map not updating,2025-08-05,1
20250805-00014,Force closes on checkout,2025-08-05,1
20250805-00015,Discount not applied,2025-08-05,1
20250805-00016,Burger arrived cold and soggy,2025-08-05,3
20250805-00017,Need 24x7 Instamart,2025-08-05,2
20250805-00018,Night delivery please,2025-08-05,2
20250805-00019,Map not updating,2025-08-05,1
20250805-00020,Stale paratha,2025-08-05,2
20250805-00021,Offer didn't work,2025-08-05,3
20250805-00022,Misbehaved at the door,2025-08-05,1
20250805-00023,Driver took wrong route,2025-08-05,2
20250805-00024,Reached very late,2025-08-05,3
20250805-00025,Bring back 10 minute delivery,2025-08-05,3
20250805-00026,Promo code failed,2025-08-05,3
20250805-00027,Rider was rude,2025-08-05,2
20250805-00028,Rider was rude,2025-08-05,5
20250805-00029,Refund taking too long,2025-08-05,2
20250805-00030,Very impolite on call,2025-08-05,3
20250805-00031,Money not refunded yet,2025-08-05,3
20250805-00032,Force closes on checkout,2025-08-05,1
20250805-00033,Refund taking too long,2025-08-05,3
20250805-00034,GPS kept jumping,2025-08-05,3
20250805-00035,Discount not applied,2025-08-05,2
20250805-00036,Night delivery please,2025-08-05,2
20250805-00037,Instant bolt delivery was great,2025-08-05,4
20250805-00038,Cold pizza,2025-08-05,1
20250805-00039,Refund taking too long,2025-08-05,3
20250805-00040,Food smelled bad,2025-08-05,3
20250805-00041,Reached very late,2025-08-05,4
20250805-00042,Coupon not working,2025-08-05,3
20250805-00043,Coupon not working,2025-08-05,4
20250805-00044,Map pin wrong,2025-08-05,3
20250805-00045,Refund taking too long,2025-08-05,5
20250805-00046,Reached very late,2025-08-05,4
20250805-00047,Rider no show,2025-08-05,2
20250805-00048,Refund pending for a week,2025-08-05,2
20250805-00049,Abusive behaviour,2025-08-05,3
20250805-00050,Refund pending for a week,2025-08-05,3
20250805-00051,Map pin wrong,2025-08-05,3
20250805-00052,Rider no show,2025-08-05,3
20250805-00053,Misbehaved at the door,2025-08-05,2
20250805-00054,Offer didn't work,2025-08-05,2
20250805-00055,Order was late by 40 mins,2025-08-05,2
20250805-00056,Delivery stuck on the map,2025-08-05,3
20250805-00057,Driver took wrong route,2025-08-05,3
20250805-00058,Refund taking too long,2025-08-05,3
20250805-00059,Offer didn't work,2025-08-05,2
20250805-00060,Refund pending for a week,2025-08-05,2
20250805-00061,Refund taking too long,2025-08-05,4
20250805-00062,Promo code failed,2025-08-05,3
20250805-00063,Refund taking too long,2025-08-05,5
20250805-00064,Burger arrived cold and soggy,2025-08-05,2
20250805-00065,Driver took wrong route,2025-08-05,2
20250805-00066,Night delivery please,2025-08-05,3
20250805-00067,Misbehaved at the door,2025-08-05,2
20250805-00068,Discount not applied,2025-08-05,2
20250805-00069,Food smelled bad,2025-08-05,3
20250805-00070,Discount not applied,2025-08-05,2
20250805-00071,Coupon not working,2025-08-05,4
20250805-00072,Refund taking too long,2025-08-05,4
20250805-00073,Reached very late,2025-08-05,2
20250805-00074,Burger arrived cold and soggy,2025-08-05,3
20250805-00075,Cold pizza,2025-08-05,5
20250805-00076,Coupon not working,2025-08-05,3
20250805-00077,Rider no show,2025-08-05,2
20250805-00078,Stale paratha,2025-08-05,3
20250805-00079,Rider no show,2025-08-05,3
20250805-00080,Misbehaved at the door,2025-08-05,1
20250805-00081,Delivery stuck on the map,2025-08-05,2
20250805-00082,Driver took wrong route,2025-08-05,3
20250805-00083,Reached very late,2025-08-05,2
20250805-00084,Rider no show,2025-08-05,3
20250805-00085,Coupon not working,2025-08-05,2
20250805-00086,Stale paratha,2025-08-05,2
20250805-00087,Where is 10 min delivery?,2025-08-05,2
20250805-00088,Instant bolt delivery was great,2025-08-05,3
20250805-00089,Discount not applied,2025-08-05,4
20250805-00090,Discount not applied,2025-08-05,2
20250805-00091,Location inaccurate,2025-08-05,1
20250805-00092,Rotten salad,2025-08-05,3
20250805-00093,Instant bolt delivery was great,2025-08-05,2
20250805-00094,Reached very late,2025-08-05,3
20250805-00095,Discount not applied,2025-08-05,4
20250805-00096,Stale paratha,2025-08-05,1
20250805-00097,Reached very late,2025-08-05,2
20250805-00098,Rider no show,2025-08-05,2
20250805-00099,Coupon not working,2025-08-05,3
20250805-00100,Delivery stuck on the map,2025-08-05,2
20250805-00101,Coupon not working,2025-08-05,3
20250805-00102,Refund pending for a week,2025-08-05,2
20250805-00103,Night delivery please,2025-08-05,3
20250805-00104,Order was late by 40 mins,2025-08-05,4
20250805-00105,Stale paratha,2025-08-05,2
20250805-00106,App keeps crashing,2025-08-05,3
20250805-00107,Night delivery please,2025-08-05,4
20250805-00108,Cold pizza,2025-08-05,2
20250805-00109,Discount not applied,2025-08-05,4
20250805-00110,Delivery stuck on the map,2025-08-05,2
20250805-00111,Rider no show,2025-08-05,3
20250805-00112,Order was late by 40 mins,2025-08-05,2
20250805-00113,Offer didn't work,2025-08-05,3
20250805-00114,Where is 10 min delivery?,2025-08-05,4
20250805-00115,Order was late by 40 mins,2025-08-05,4
20250805-00116,Stale paratha,2025-08-05,2
20250805-00117,Where is 10 min delivery?,2025-08-05,3
20250805-00118,GPS kept jumping,2025-08-05,3
20250805-00119,Misbehaved at the door,2025-08-05,5
20250805-00120,Force closes on checkout,2025-08-05,4
20250805-00121,Misbehaved at the door,2025-08-05,3
20250805-00122,Misbehaved at the door,2025-08-05,1
