reviewId,reviewText,reviewDate,rating
20250901-00001,Rider no show,2025-09-01,2
20250901-00002,Stale paratha,2025-09-01,4
20250901-00003,Refund pending for a week,2025-09-01,1
20250901-00004,Night delivery please,2025-09-01,2
20250901-00005,Bring back 10 minute delivery,2025-09-01,4
20250901-00006,Bring back 10 minute delivery,2025-09-01,1
20250901-00007,App hangs on payment,2025-09-01,4
20250901-00008,Instant bolt delivery was great,2025-09-01,2
20250901-00009,Please keep Instamart open all night,2025-09-01,4
20250901-00010,Map not updating,2025-09-01,3
20250901-00011,Need 24x7 Instamart,2025-09-01,2
20250901-00012,Misbehaved at the door,2025-09-01,2
20250901-00013,Money not refunded yet,2025-09-01,3
20250901-00014,Delivery stuck on the map,2025-09-01,4
20250901-00015,Bring back 10 minute delivery,2025-09-01,4
20250901-00016,Cold pizza,2025-09-01,3
20250901-00017,Promo code failed,2025-09-01,4
20250901-00018,Map not updating,2025-09-01,4
20250901-00019,App hangs on payment,2025-09-01,4
20250901-00020,Stale paratha,2025-09-01,2
20250901-00021,Please keep Instamart open all night,2025-09-01,4
20250901-00022,GPS kept jumping,2025-09-01,3
20250901-00023,Night delivery please,2025-09-01,2
20250901-00024,Rotten salad,2025-09-01,3
20250901-00025,Offer didn't work,2025-09-01,2
20250901-00026,Refund taking too long,2025-09-01,3
20250901-00027,Reached very late,2025-09-01,4
20250901-00028,Discount not applied,2025-09-01,3
20250901-00029,Driver took wrong route,2025-09-01,3
20250901-00030,Burger arrived cold and soggy,2025-09-01,3
20250901-00031,Offer didn't work,2025-09-01,4
20250901-00032,Cold pizza,2025-09-01,4
20250901-00033,App keeps crashing,2025-09-01,3
20250901-00034,Discount not applied,2025-09-01,4
20250901-00035,Offer didn't work,2025-09-01,1
20250901-00036,Discount not applied,2025-09-01,3
20250901-00037,Money not refunded yet,2025-09-01,1
20250901-00038,Coupon not working,2025-09-01,3
20250901-00039,Force closes on checkout,2025-09-01,2
20250901-00040,Coupon not working,2025-09-01,4
20250901-00041,App keeps crashing,2025-09-01,3
20250901-00042,Force closes on checkout,2025-09-01,3
20250901-00043,Coupon not working,2025-09-01,4
20250901-00044,Misbehaved at the door,2025-09-01,4
20250901-00045,Please keep Instamart open all night,2025-09-01,3
20250901-00046,Money not refunded yet,2025-09-01,2
20250901-00047,Night delivery please,2025-09-01,2
20250901-00048,Driver took wrong route,2025-09-01,2
20250901-00049,Order was late by 40 mins,2025-09-01,3
20250901-00050,Money not refunded yet,2025-09-01,3
20250901-00051,Map pin wrong,2025-09-01,2
20250901-00052,Rider no show,2025-09-01,2
20250901-00053,Night delivery please,2025-09-01,4
20250901-00054,Stale paratha,2025-09-01,4
20250901-00055,Food smelled bad,2025-09-01,2
20250901-00056,Rider no show,2025-09-01,1
20250901-00057,Where is 10 min delivery?,2025-09-01,1
20250901-00058,Money not refunded yet,2025-09-01,4
20250901-00059,App hangs on payment,2025-09-01,4
20250901-00060,Rider no show,2025-09-01,3
20250901-00061,Refund taking too long,2025-09-01,2
20250901-00062,Order was late by 40 mins,2025-09-01,4
20250901-00063,Refund pending for a week,2025-09-01,3
20250901-00064,Force closes on checkout,2025-09-01,3
20250901-00065,Order was late by 40 mins,2025-09-01,1
20250901-00066,Cold pizza,2025-09-01,5
20250901-00067,Coupon not working,2025-09-01,3
20250901-00068,Please keep Instamart open all night,2025-09-01,5
20250901-00069,Order was late by 40 mins,2025-09-01,3
20250901-00070,Instant bolt delivery was great,2025-09-01,1
20250901-00071,App keeps crashing,2025-09-01,1
20250901-00072,Delivery stuck on the map,2025-09-01,4
20250901-00073,Food smelled bad,2025-09-01,4
20250901-00074,Driver took wrong route,2025-09-01,3
20250901-00075,Driver took wrong route,2025-09-01,3
20250901-00076,Reached very late,2025-09-01,1
20250901-00077,Driver took wrong route,2025-09-01,3
20250901-00078,Delivery stuck on the map,2025-09-01,2
20250901-00079,Force closes on checkout,2025-09-01,2
20250901-00080,Rider no show,2025-09-01,3
20250901-00081,Promo code failed,2025-09-01,4
20250901-00082,GPS kept jumping,2025-09-01,2
20250901-00083,Night delivery please,2025-09-01,1
20250901-00084,GPS kept jumping,2025-09-01,2
20250901-00085,Very impolite on call,2025-09-01,4
20250901-00086,Map not updating,2025-09-01,4
20250901-00087,Driver took wrong route,2025-09-01,4
20250901-00088,Rider no show,2025-09-01,3
20250901-00089,Money not refunded yet,2025-09-01,1
20250901-00090,Please keep Instamart open all night,2025-09-01,4
20250901-00091,Map not updating,2025-09-01,2
20250901-00092,Need 24x7 Instamart,2025-09-01,3
20250901-00093,Instant bolt delivery was great,2025-09-01,4
20250901-00094,Burger arrived cold and soggy,2025-09-01,3
20250901-00095,Driver took wrong route,2025-09-01,3
20250901-00096,Location inaccurate,2025-09-01,4
20250901-00097,App keeps crashing,2025-09-01,1
20250901-00098,Driver took wrong route,2025-09-01,3
20250901-00099,Very impolite on call,2025-09-01,4
20250901-00100,App keeps crashing,2025-09-01,3
20250901-00101,Food smelled bad,2025-09-01,4
20250901-00102,Force closes on checkout,2025-09-01,3
20250901-00103,Promo code failed,2025-09-01,1
20250901-00104,Cold pizza,2025-09-01,3
20250901-00105,Map pin wrong,2025-09-01,3
20250901-00106,Bring back 10 minute delivery,2025-09-01,1
20250901-00107,Driver took wrong route,2025-09-01,4
20250901-00108,Discount not applied,2025-09-01,2
20250901-00109,Rider no show,2025-09-01,2
20250901-00110,Map pin wrong,2025-09-01,2
20250901-00111,GPS kept jumping,2025-09-01,3
20250901-00112,Discount not applied,2025-09-01,3
20250901-00113,Reached very late,2025-09-01,4
20250901-00114,Money not refunded yet,2025-09-01,3
20250901-00115,Rotten salad,2025-09-01,3
20250901-00116,Rider no show,2025-09-01,3
20250901-00117,Force closes on checkout,2025-09-01,2
20250901-00118,Location inaccurate,2025-09-01,3
20250901-00119,Rotten salad,2025-09-01,3
20250901-00120,Delivery stuck on the map,2025-09-01,3
20250901-00121,Food smelled bad,2025-09-01,4
20250901-00122,Offer didn't work,2025-09-01,3
20250901-00123,Order was late by 40 mins,2025-09-01,2
20250901-00124,Food smelled bad,2025-09-01,2
20250901-00125,GPS kept jumping,2025-09-01,1
20250901-00126,Discount not applied,2025-09-01,2
20250901-00127,Misbehaved at the door,2025-09-01,4
20250901-00128,Offer didn't work,2025-09-01,4
20250901-00129,Coupon not working,2025-09-01,2
20250901-00130,Bring back 10 minute delivery,2025-09-01,5
20250901-00131,Refund taking too long,2025-09-01,3
20250901-00132,Order was late by 40 mins,2025-09-01,3
20250901-00133,Coupon not working,2025-09-01,3
20250901-00134,Offer didn't work,2025-09-01,5
20250901-00135,Cold pizza,2025-09-01,4
20250901-00136,Refund taking too long,2025-09-01,3
20250901-00137,Discount not applied,2025-09-01,2
20250901-00138,Misbehaved at the door,2025-09-01,3
20250901-00139,Cold pizza,2025-09-01,2
20250901-00140,Please keep Instamart open all night,2025-09-01,3
20250901-00141,Money not refunded yet,2025-09-01,5
20250901-00142,Please keep Instamart open all night,2025-09-01,4
20250901-00143,Driver took wrong route,2025-09-01,3
20250901-00144,Promo code failed,2025-09-01,2
20250901-00145,Very impolite on call,2025-09-01,4
20250901-00146,Very impolite on call,2025-09-01,3
20250901-00147,Map pin wrong,2025-09-01,4
20250901-00148,App hangs on payment,2025-09-01,2
20250901-00149,App keeps crashing,2025-09-01,2
20250901-00150,Promo code failed,2025-09-01,5
20250901-00151,Map not updating,2025-09-01,1
20250901-00152,Order was late by 40 mins,2025-09-01,2
20250901-00153,Order was late by 40 mins,2025-09-01,1
20250901-00154,GPS kept jumping,2025-09-01,3
20250901-00155,Delivery stuck on the map,2025-09-01,2
20250901-00156,Rider no show,2025-09-01,3
20250901-00157,Night delivery please,2025-09-01,2
20250901-00158,Map not updating,2025-09-01,3
20250901-00159,Bring back 10 minute delivery,2025-09-01,4
20250901-00160,Rider no show,2025-09-01,2
20250901-00161,Map pin wrong,2025-09-01,3
20250901-00162,Rotten salad,2025-09-01,3
20250901-00163,Rider no show,2025-09-01,2
20250901-00164,Reached very late,2025-09-01,1
20250901-00165,Refund pending for a week,2025-09-01,3
20250901-00166,Rider no show,2025-09-01,2
20250901-00167,Abusive behaviour,2025-09-01,2
20250901-00168,Reached very late,2025-09-01,3
20250901-00169,GPS kept jumping,2025-09-01,3
20250901-00170,App keeps crashing,2025-09-01,3
20250901-00171,Bring back 10 minute delivery,2025-09-01,3
20250901-00172,Offer didn't work,2025-09-01,3
20250901-00173,Order was late by 40 mins,2025-09-01,4
20250901-00174,Delivery stuck on the map,2025-09-01,1
20250901-00175,Reached very late,2025-09-01,2
20250901-00176,Rider no show,2025-09-01,1
20250901-00177,Order was late by 40 mins,2025-09-01,2
20250901-00178,Order was late by 40 mins,2025-09-01,2
20250901-00179,Reached very late,2025-09-01,3
20250901-00180,Cold pizza,2025-09-01,3
20250901-00181,Delivery stuck on the map,2025-09-01,1
20250901-00182,Please keep Instamart open all night,2025-09-01,3
20250901-00183,Reached very late,2025-09-01,3
20250901-00184,Map not updating,2025-09-01,5
20250901-00185,Where is 10 min delivery?,2025-09-01,3
20250901-00186,Money not refunded yet,2025-09-01,3
20250901-00187,Reached very late,2025-09-01,2
20250901-00188,Refund taking too long,2025-09-01,2
20250901-00189,Money not refunded yet,2025-09-01,2
20250901-00190,Rider no show,2025-09-01,4
20250901-00191,Reached very late,2025-09-01,2
20250901-00192,Coupon not working,2025-09-01,4
20250901-00193,Refund pending for a week,2025-09-01,2
20250901-00194,Discount not applied,2025-09-01,2
20250901-00195,Stale paratha,2025-09-01,4
